minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
24.71,31.713,4.35,5.34,29.518,3.417,28.166,94.952,58.655
23.651,29.981,3.99,4.8,28.542,6.41,26.78,180.057,70.948
23.307,29.669,3.99,4.74,27.745,1.754,26.466,2.59,73.598
23.128,29.489,4.01,4.83,27.65,2.89,26.289,97.715,69.069
22.934,29.547,3.99,4.92,27.754,5.439,26.228,122.082,64.381
22.51,29.273,3.76,4.72,27.637,10.961,25.895,465.487,62.885
22.112,28.859,3.4,4.46,26.656,9.47,25.457,265.725,57.36
20.814,27.85,3.2,4.45,24.539,3.53,24.301,39.541,48.352
20.108,28.217,3.5,4.93,22.548,2.613,24.148,29.547,38.243
21.419,30.112,4.09,5.53,24.036,1.93,25.732,9.204,33.989
22.841,31.45,4.56,5.92,25.879,1.292,27.128,8.761,36.305
24.564,32.445,4.66,5.72,28.552,2.481,28.505,37.537,49.53
25.059,32.088,4.41,5.35,29.54,2.657,28.539,34.712,58.655
24.39,30.72,4.06,4.84,28.604,2.942,27.586,14.314,70.948
23.038,29.397,3.98,4.75,27.745,6.676,26.197,39.541,73.598
23.108,29.468,4.0,4.83,27.687,2.473,26.267,36.074,69.069
23.031,29.644,4.0,4.92,27.754,2.479,26.325,25.158,64.381
22.573,29.336,3.77,4.75,27.637,9.87,25.958,199.415,62.885
21.531,28.308,3.36,4.45,26.656,10.47,24.908,149.074,57.36
21.114,28.151,3.21,4.45,25.097,5.571,24.601,85.16,48.352
20.527,28.637,3.53,4.96,23.517,1.213,24.568,11.768,38.243
21.34,30.034,4.08,5.54,24.01,0.597,25.656,0.703,33.989
22.781,31.39,4.54,5.93,25.879,1.184,27.069,3.759,36.305
24.467,32.304,4.63,5.72,28.552,3.78,28.363,10.194,49.53
24.482,31.511,4.35,5.33,29.518,4.362,27.962,86.012,58.655
24.254,30.584,4.04,4.82,28.542,2.339,27.382,40.521,70.948
23.322,29.683,4.0,4.76,27.842,1.779,26.479,19.223,73.598
23.042,29.401,4.0,4.83,27.72,2.341,26.201,37.876,69.069
23.187,29.803,4.01,4.94,27.754,4.719,26.482,35.727,64.381
22.31,29.072,3.74,4.72,27.637,13.767,25.692,522.331,62.885
21.914,28.663,3.39,4.45,26.656,8.186,25.262,178.892,57.36
21.187,28.224,3.21,4.45,25.097,6.677,24.674,117.887,48.352
20.784,28.893,3.57,4.96,23.517,2.224,24.826,20.002,38.243
21.411,30.145,4.1,5.57,24.01,1.76,25.765,21.133,33.989
22.464,31.076,4.51,5.93,25.879,1.332,26.753,3.957,36.305
24.006,31.845,4.59,5.69,28.552,5.236,27.903,74.381,49.53
24.626,31.654,4.37,5.32,29.861,4.153,28.105,64.262,58.655
24.137,30.467,4.04,4.82,28.501,2.87,27.266,24.106,70.948
23.094,29.455,3.98,4.74,27.745,4.59,26.255,56.991,73.598
23.555,29.917,4.04,4.85,27.72,3.18,26.713,81.697,69.069
23.161,29.774,4.01,4.94,27.754,9.371,26.455,128.537,64.381
22.982,29.705,3.78,4.72,27.637,5.569,26.325,55.663,62.885
22.243,29.017,3.43,4.48,26.66,10.58,25.619,276.994,57.36
21.273,28.31,3.22,4.47,25.097,4.087,24.76,71.031,48.352
