minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
20.582,29.069,4.03,5.26,25.02,8.902,24.827,137.804,61.652
19.985,28.645,3.66,5.04,23.591,4.654,24.285,34.449,52.669
18.538,28.029,3.5,5.13,21.331,2.596,23.254,34.305,40.677
17.572,28.493,3.85,5.67,19.466,1.884,23.021,9.98,30.388
19.048,30.613,4.53,6.34,20.897,0.045,24.815,0.045,27.521
20.46,32.118,5.14,6.9,22.533,2.87,26.292,27.869,29.128
22.837,33.788,5.48,6.94,24.978,4.334,28.307,62.291,41.366
22.922,32.749,5.19,6.57,26.135,5.823,27.828,128.111,51.807
21.353,29.451,4.45,5.54,25.77,9.807,25.362,384.76,72.807
20.589,28.245,4.24,5.16,25.393,11.122,24.412,296.885,79.287
21.191,28.913,4.31,5.3,25.364,8.901,25.037,187.604,72.778
20.788,29.346,4.4,5.57,25.219,8.086,25.036,117.274,64.52
20.623,29.109,4.05,5.27,24.981,7.834,24.867,114.762,61.652
19.374,28.018,3.61,5.03,22.979,5.946,23.659,139.986,52.669
17.802,27.278,3.44,5.09,20.669,1.892,22.499,12.951,40.677
17.614,28.535,3.85,5.66,19.448,1.304,23.062,14.166,30.388
18.395,29.959,4.45,6.33,19.861,1.335,24.163,8.178,27.521
20.078,31.739,5.09,6.86,22.197,2.826,25.891,22.151,29.128
22.583,33.507,5.44,6.95,25.069,3.673,28.031,47.272,41.366
21.592,31.417,5.02,6.5,26.129,6.558,26.492,152.115,51.807
21.455,29.577,4.45,5.51,25.833,7.289,25.488,235.015,72.807
20.847,28.48,4.26,5.17,25.378,7.591,24.647,124.439,79.287
21.047,28.77,4.3,5.28,25.38,9.011,24.893,192.515,72.778
21.249,29.808,4.45,5.61,25.219,5.939,25.496,109.118,64.52
20.499,28.984,4.03,5.28,24.981,8.343,24.742,92.173,61.652
19.209,27.875,3.59,5.03,23.591,7.37,23.516,183.403,52.669
17.787,27.247,3.44,5.09,20.224,4.234,22.467,100.088,40.677
17.886,28.8,3.88,5.66,19.943,3.283,23.328,37.051,30.388
