minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
22.71,29.727,4.19,5.19,27.925,18.524,26.205,448.805,73.198
21.969,28.68,4.03,4.9,27.339,16.916,25.301,535.08,78.635
22.176,28.781,4.01,4.96,27.152,17.702,25.466,359.545,72.273
21.953,29.261,4.12,5.22,27.002,5.59,25.579,94.203,64.404
22.1,29.791,3.96,5.11,26.863,12.819,25.928,260.846,61.163
21.12,29.121,3.6,4.93,25.356,6.314,25.095,134.23,53.263
19.786,28.798,3.53,5.09,22.175,1.603,24.274,11.501,41.088
19.653,29.802,3.89,5.62,21.896,1.555,24.726,13.187,31.088
20.405,30.701,4.35,6.12,22.542,1.881,25.529,23.937,28.502
22.474,32.445,4.89,6.51,25.164,0.313,27.45,0.313,30.645
23.887,33.172,5.05,6.47,27.323,3.96,28.495,40.941,43.396
23.15,31.468,4.69,6.04,28.16,9.447,27.284,331.083,53.396
22.427,29.404,4.14,5.13,27.896,14.362,25.884,531.021,73.198
21.548,28.256,3.98,4.86,27.339,16.007,24.88,461.224,78.635
22.128,28.732,4.0,4.95,27.197,12.594,25.418,240.797,72.273
22.107,29.391,4.12,5.23,26.973,5.934,25.71,89.016,64.404
21.93,29.643,3.97,5.12,26.844,13.138,25.779,255.18,61.163
21.036,29.05,3.59,4.95,25.706,8.661,25.025,195.704,53.263
19.406,28.41,3.51,5.09,22.009,3.246,23.886,42.476,41.088
19.101,29.206,3.82,5.59,21.077,2.988,24.128,46.151,31.088
19.981,30.276,4.32,6.09,22.235,1.193,25.107,8.877,28.502
21.576,31.523,4.77,6.46,23.996,3.971,26.529,105.169,30.645
23.719,33.002,5.03,6.44,26.934,4.372,28.326,48.504,43.396
23.681,31.986,4.74,6.04,28.285,5.847,27.8,63.962,53.396
22.762,29.778,4.2,5.19,27.866,18.972,26.257,437.514,73.198
21.423,28.131,3.97,4.87,27.339,13.592,24.755,313.966,78.635
21.995,28.587,3.99,4.95,27.182,20.415,25.287,538.012,72.273
22.013,29.298,4.11,5.22,26.973,9.941,25.617,227.382,64.404
22.088,29.78,3.96,5.09,26.944,10.21,25.916,170.637,61.163
21.754,29.756,3.67,4.94,25.706,4.718,25.73,59.592,53.263
20.619,29.623,3.6,5.14,23.342,2.812,25.099,25.52,41.088
19.672,29.806,3.89,5.63,21.505,1.811,24.73,13.044,31.088
21.008,31.304,4.43,6.14,23.229,0.137,26.131,0.136,28.502
22.451,32.412,4.88,6.52,25.164,3.449,27.417,46.525,30.645
24.26,33.528,5.1,6.45,27.124,5.396,28.899,68.297,43.396
24.177,32.482,4.8,6.09,28.2,7.135,28.296,188.313,53.396
22.414,29.398,4.14,5.17,27.919,20.238,25.877,898.77,73.198
21.605,28.326,3.99,4.87,27.339,19.882,24.951,676.52,78.635
22.462,29.052,4.03,4.95,27.182,15.364,25.739,351.984,72.273
22.28,29.564,4.14,5.23,26.973,10.947,25.881,202.174,64.404
22.115,29.807,3.97,5.11,26.844,8.409,25.943,162.968,61.163
21.185,29.186,3.6,4.94,25.233,6.806,25.16,189.027,53.263
19.848,28.876,3.54,5.09,22.46,1.782,24.352,26.957,41.088
19.665,29.8,3.89,5.61,21.438,1.255,24.724,15.968,31.088
20.488,30.783,4.37,6.13,22.424,1.193,25.611,9.412,28.502
21.905,31.851,4.82,6.47,24.992,3.624,26.858,55.821,30.645
23.894,33.179,5.05,6.45,27.323,4.752,28.517,34.981,43.396
23.067,31.371,4.68,6.02,28.196,7.554,27.186,154.005,53.396
22.542,29.549,4.16,5.14,27.925,14.418,26.029,572.273,73.198
22.004,28.714,4.03,4.89,27.339,12.043,25.336,330.726,78.635
22.321,28.912,4.02,4.95,27.22,14.499,25.596,378.223,72.273
22.712,30.009,4.18,5.24,26.973,8.59,26.326,134.541,64.404
22.177,29.876,3.98,5.14,26.851,9.436,26.012,147.676,61.163
21.149,29.149,3.61,4.94,25.706,8.226,25.124,197.901,53.263
19.702,28.707,3.52,5.07,22.072,3.648,24.183,78.19,41.088
19.972,30.078,3.9,5.6,21.932,3.489,25.0,58.801,31.088
20.754,31.05,4.4,6.12,23.229,0.453,25.879,0.453,28.502
22.757,32.729,4.92,6.54,25.164,2.968,27.749,37.262,30.645
23.765,33.063,5.05,6.45,27.323,4.066,28.387,24.808,43.396
24.229,32.534,4.81,6.07,28.107,8.688,28.348,95.421,53.396
23.205,30.228,4.23,5.17,27.925,8.92,26.707,287.848,73.198
22.886,29.594,4.11,4.93,27.339,16.913,26.218,493.431,78.635
23.063,29.653,4.09,5.02,27.138,13.785,26.355,276.441,72.273
22.457,29.765,4.16,5.27,26.973,11.505,26.081,176.611,64.404
22.153,29.844,3.97,5.11,26.844,11.3,25.981,167.74,61.163
21.508,29.524,3.64,4.94,25.568,5.351,25.498,85.588,53.263
20.437,29.464,3.58,5.12,23.342,1.482,24.939,18.017,41.088
20.303,30.407,3.93,5.63,21.858,1.333,25.329,4.621,31.088
21.208,31.503,4.45,6.15,23.229,1.248,26.332,47.725,28.502
23.002,32.964,4.94,6.55,25.164,1.764,27.97,25.652,30.645
24.254,33.539,5.11,6.5,27.23,4.839,28.908,104.081,43.396
23.413,31.718,4.71,6.07,28.148,7.38,27.532,191.993,53.396
22.431,29.408,4.14,5.16,27.939,19.652,25.887,628.499,73.198
21.462,28.171,3.98,4.85,27.339,13.833,24.794,543.324,78.635
22.648,29.251,4.05,4.95,27.197,10.479,25.938,227.637,72.273
22.318,29.625,4.15,5.25,26.973,10.662,25.942,180.879,64.404
21.939,29.645,3.96,5.12,26.877,9.045,25.781,143.235,61.163
21.132,29.148,3.6,4.91,25.487,8.23,25.123,101.824,53.263
20.609,29.598,3.6,5.09,23.342,1.353,25.074,10.117,41.088
20.326,30.433,3.93,5.64,21.881,1.425,25.353,13.508,31.088
20.767,31.062,4.41,6.16,23.229,2.826,25.892,99.936,28.502
22.071,32.018,4.84,6.49,24.978,2.457,27.024,28.891,30.645
24.1,33.384,5.09,6.43,27.31,4.606,28.708,100.727,43.396
24.428,32.733,4.81,6.08,28.129,5.575,28.548,112.069,53.396
23.054,30.033,4.2,5.19,27.951,10.488,26.542,375.635,73.198
22.342,29.065,4.06,4.94,27.339,17.323,25.687,356.909,78.635
22.153,28.758,4.01,4.95,27.22,14.038,25.443,230.698,72.273
22.692,29.989,4.18,5.24,26.973,3.896,26.306,43.108,64.404
21.939,29.645,3.96,5.12,26.891,14.549,25.781,283.283,61.163
21.485,29.501,3.64,4.94,25.706,6.367,25.475,124.63,53.263
20.188,29.193,3.55,5.09,23.342,3.296,24.668,32.042,41.088
19.939,30.045,3.91,5.62,21.932,1.084,24.966,2.999,31.088
20.72,31.014,4.39,6.14,22.987,1.899,25.843,19.629,28.502
22.165,32.112,4.84,6.54,25.117,1.792,27.133,14.44,30.645
23.049,32.317,4.95,6.39,26.404,8.428,27.642,232.612,43.396
23.708,32.013,4.74,6.03,28.13,6.702,27.827,69.472,53.396
22.393,29.37,4.14,5.13,27.919,19.535,25.85,749.673,73.198
22.268,28.977,4.04,4.88,27.339,12.349,25.6,421.472,78.635
22.773,29.377,4.08,4.98,27.138,9.909,26.064,160.96,72.273
22.707,29.992,4.17,5.25,26.973,11.641,26.309,213.933,64.404
22.085,29.777,3.96,5.11,26.891,10.08,25.913,308.932,61.163
21.636,29.637,3.65,4.93,25.706,7.075,25.612,107.508,53.263
20.683,29.687,3.6,5.13,23.342,2.851,25.164,22.193,41.088
20.013,30.119,3.91,5.63,21.932,2.45,25.042,8.509,31.088
20.66,30.954,4.38,6.13,22.743,1.816,25.783,17.851,28.502
22.436,32.398,4.87,6.53,25.164,2.504,27.403,32.936,30.645
23.729,33.012,5.04,6.47,27.323,4.434,28.36,86.008,43.396
22.995,31.299,4.66,6.02,28.226,10.215,27.115,379.682,53.396
22.676,29.685,4.18,5.14,27.919,15.354,26.163,479.651,73.198
22.442,29.149,4.05,4.91,27.339,12.477,25.773,161.431,78.635
22.502,29.091,4.05,4.97,27.22,13.316,25.791,230.806,72.273
22.579,29.887,4.18,5.25,26.973,9.47,26.204,204.921,64.404
22.072,29.764,3.96,5.11,26.21,16.373,25.9,461.462,61.163
21.504,29.521,3.65,4.93,25.6,7.736,25.494,239.913,53.263
