minimum_temperature,maximum_temperature,crop_evapotranspiration,potential_evapotranspiration,vapour_pressure,wet_day_frequency,average_temperature,rainfall,cloud_cover
21.702,30.851,4.14,5.82,23.93,0.0,26.274,0.0,26.435
23.54,33.016,4.85,6.4,26.039,0.392,28.243,1.389,28.064
26.03,34.787,5.12,6.39,29.291,0.769,30.418,7.333,38.966
26.253,35.924,5.52,6.62,30.845,2.978,31.115,59.255,49.911
26.447,35.922,5.47,6.26,28.756,1.49,31.173,29.313,68.729
24.926,34.064,5.18,5.96,28.111,3.428,29.496,23.417,76.908
24.871,33.899,5.13,5.99,29.347,4.22,29.381,80.762,70.632
24.611,33.328,4.84,5.89,29.108,7.966,28.936,223.405,63.414
23.369,31.081,4.05,5.23,28.462,10.357,27.214,382.042,61.173
21.951,29.129,3.41,4.72,26.623,9.132,25.528,398.984,52.684
21.414,28.594,3.17,4.63,24.737,6.781,25.003,242.485,42.103
20.517,28.832,3.49,5.15,23.362,1.049,24.664,7.745,31.765
21.303,30.452,4.11,5.82,23.93,1.206,25.875,5.07,26.435
23.321,32.77,4.81,6.4,26.039,0.392,27.998,1.148,28.064
25.472,34.231,5.05,6.36,29.203,3.176,29.839,101.794,38.966
26.207,35.899,5.52,6.6,30.845,1.952,31.069,21.762,49.911
26.488,35.962,5.46,6.26,28.756,1.798,31.214,50.78,68.729
25.176,34.314,5.2,5.99,28.115,2.603,29.745,25.659,76.908
24.162,33.167,5.05,5.98,28.952,4.769,28.649,136.409,70.632
24.033,32.752,4.78,5.87,29.108,8.565,28.36,253.121,63.414
23.157,30.87,4.04,5.19,28.462,9.635,27.003,304.302,61.173
22.274,29.452,3.43,4.71,26.623,7.357,25.853,153.135,52.684
21.692,28.87,3.18,4.63,24.737,6.516,25.28,202.239,42.103
20.988,29.282,3.52,5.16,23.33,2.321,25.135,34.489,31.765
21.605,30.754,4.13,5.86,23.726,2.549,26.179,45.223,26.435
23.043,32.495,4.78,6.4,26.039,1.467,27.745,27.261,28.064
25.309,34.09,5.04,6.35,29.291,1.423,29.698,17.185,38.966
26.46,36.153,5.55,6.63,30.85,2.864,31.29,61.693,49.911
25.819,35.316,5.39,6.25,28.756,1.898,30.566,16.382,68.729
24.91,34.05,5.17,5.93,28.111,3.787,29.48,54.42,76.908
25.187,34.216,5.17,6.03,28.952,5.375,29.7,124.245,70.632
24.338,33.057,4.82,5.87,29.108,6.01,28.684,127.573,63.414
24.279,32.013,4.15,5.23,28.532,3.536,28.144,46.786,61.173
22.963,30.142,3.49,4.77,26.798,8.399,26.541,210.872,52.684
21.5,28.678,3.17,4.66,24.737,3.194,25.088,51.265,42.103
20.417,28.733,3.46,5.14,22.872,0.103,24.565,0.103,31.765
21.499,30.648,4.12,5.84,23.926,1.4,26.07,22.565,26.435
22.94,32.416,4.78,6.39,25.075,0.103,27.64,0.103,28.064
25.973,34.73,5.11,6.37,29.266,1.044,30.339,23.886,38.966
25.905,35.597,5.48,6.64,30.85,2.823,30.736,45.57,49.911
25.209,34.707,5.32,6.22,28.756,1.855,29.958,26.939,68.729
24.557,33.695,5.14,5.93,28.111,5.861,29.126,124.712,76.908
24.261,33.269,5.06,5.98,28.952,5.074,28.75,110.678,70.632
23.959,32.679,4.78,5.85,29.108,4.72,28.305,80.101,63.414
23.599,31.316,4.07,5.2,28.513,9.75,27.446,273.535,61.173
22.564,29.74,3.46,4.76,26.574,8.719,26.141,195.944,52.684
20.76,27.937,3.11,4.63,23.744,3.285,24.347,61.356,42.103
20.148,28.441,3.44,5.13,22.452,1.153,24.273,12.072,31.765
20.703,29.849,4.06,5.81,22.768,1.619,25.274,22.507,26.435
22.266,31.743,4.7,6.36,24.639,0.965,26.969,2.482,28.064
25.256,34.035,5.04,6.36,29.284,0.59,29.645,1.068,38.966
25.351,35.02,5.41,6.61,30.106,2.631,30.16,57.327,49.911
24.624,34.1,5.24,6.16,27.366,3.438,29.352,96.795,68.729
25.102,34.24,5.2,5.95,28.111,4.407,29.673,47.299,76.908
24.204,33.231,5.06,6.01,28.952,6.535,28.695,155.722,70.632
23.623,32.343,4.76,5.83,28.525,6.709,27.95,99.37,63.414
23.287,31.002,4.04,5.18,28.401,4.662,27.135,82.159,61.173
22.495,29.672,3.46,4.74,26.148,7.846,26.072,179.905,52.684
20.862,28.041,3.13,4.63,24.69,4.169,24.452,49.291,42.103
20.299,28.593,3.46,5.15,23.147,3.413,24.426,49.12,31.765
20.023,29.172,3.99,5.79,22.633,2.105,24.598,24.429,26.435
21.811,31.294,4.65,6.32,24.669,1.032,26.521,28.737,28.064
25.122,33.879,5.03,6.34,29.141,0.6,29.489,3.805,38.966
25.16,34.861,5.4,6.61,29.106,4.153,29.999,112.033,49.911
24.817,34.311,5.27,6.17,28.544,2.913,29.565,76.965,68.729
25.269,34.409,5.21,5.94,28.266,2.765,29.84,39.417,76.908
24.846,33.852,5.13,6.02,28.952,2.204,29.335,20.348,70.632
24.024,32.739,4.78,5.84,28.109,4.205,28.366,57.216,63.414
23.912,31.626,4.1,5.21,28.513,3.239,27.759,15.806,61.173
22.538,29.713,3.46,4.75,26.681,11.615,26.112,441.872,52.684
21.362,28.541,3.16,4.6,24.737,5.478,24.949,140.684,42.103
21.827,30.123,3.59,5.16,24.298,1.552,25.955,7.799,31.765
22.25,31.399,4.2,5.92,23.93,0.0,26.824,0.0,26.435
22.637,32.088,4.74,6.39,25.036,1.032,27.315,9.061,28.064
25.762,34.521,5.09,6.35,29.266,1.022,30.131,4.46,38.966
26.241,35.908,5.52,6.63,30.85,3.607,31.079,81.705,49.911
25.529,35.004,5.34,6.23,28.752,2.145,30.255,38.927,68.729
24.781,33.919,5.16,5.94,28.113,4.311,29.35,61.854,76.908
24.548,33.573,5.1,5.99,28.952,3.052,29.057,65.33,70.632
23.959,32.677,4.78,5.87,29.108,6.437,28.285,115.704,63.414
23.608,31.322,4.07,5.19,28.462,6.752,27.453,111.331,61.173
22.549,29.727,3.47,4.73,26.522,10.001,26.127,287.895,52.684
21.539,28.717,3.17,4.63,24.737,5.653,25.127,185.774,42.103
20.798,29.11,3.5,5.15,23.33,3.343,24.965,107.27,31.765
21.828,30.977,4.16,5.85,23.705,0.161,26.401,0.161,26.435
23.388,32.869,4.83,6.41,26.75,0.103,28.095,0.103,28.064
25.423,34.181,5.04,6.36,29.291,1.258,29.79,24.714,38.966
26.257,35.926,5.52,6.62,30.847,1.535,31.117,17.534,49.911
26.105,35.578,5.41,6.23,28.754,1.222,30.829,18.607,68.729
25.85,34.989,5.27,6.0,28.689,2.555,30.419,39.757,76.908
